CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
49,2,2,1,98,2,1.0,2.0,2,2,2,1,98,1,1,99,98,2,3,3,2,2,3,2,3,2,99,98,1,1,3,2,1,1.0,1.0,1.0,2.5,2,99,42.0,2.0,1,2.0,1.0,12,3.0,2.0,1.0
79,4,3,1,2,1,2.0,2.0,2,1,1,1,1,1,2,2,2,3,3,3,2,4,2,3,3,2,2,2,1,1,3,2,1,1.0,99.0,1.0,2.2,1,3,19.0,1.0,1,2.0,2.0,2,1.0,2.0,5.0
24,2,1,1,2,1,1.0,97.0,1,2,1,1,2,2,2,1,3,2,3,4,1,1,1,2,1,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,1,19.0,1.0,1,2.0,2.0,16,2.0,4.0,1.0
21,2,1,1,2,1,1.0,1.0,1,2,1,98,1,1,2,1,2,1,2,2,1,1,1,1,98,98,1,1,1,3,3,1,1,1.0,1.0,1.0,4.0,3,1,25.0,1.0,1,3.0,2.0,14,2.0,4.0,6.0
64,4,4,2,2,2,2.0,2.0,99,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,15.0,1.0,1,1.0,1.0,5,3.0,1.0,2.0
195,2,1,1,1,1,1.0,1.0,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,98,1,1,1,1,1,2,3,1,1,1.0,1.0,1.0,4.0,3,1,17.0,1.0,1,2.0,1.0,9,1.0,2.0,6.0
12,3,1,1,2,1,1.0,2.0,1,1,2,1,1,1,2,2,4,1,1,1,1,1,2,3,2,3,1,1,1,98,3,1,1,1.0,1.0,1.0,3.0,2,1,30.0,2.0,2,2.0,2.0,15,1.0,4.0,1.0
24,2,2,1,2,2,1.0,97.0,2,2,1,1,1,1,3,1,4,1,2,4,1,2,2,3,2,98,1,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,1,28.0,1.0,1,2.0,1.0,16,3.0,4.0,4.0
22,4,2,1,1,2,97.0,97.0,2,2,2,1,1,2,1,2,2,3,2,2,4,2,2,1,1,1,2,2,2,1,3,2,1,1.0,99.0,2.0,3.4,2,3,60.0,3.0,2,1.0,1.0,14,3.0,3.0,6.0
163,2,2,1,2,1,1.0,1.0,1,1,1,1,2,1,2,2,3,3,4,4,2,3,3,3,3,3,1,2,2,2,97,3,1,1.0,1.0,5.0,2.2,1,3,23.0,1.0,1,2.0,1.0,6,2.0,4.0,1.0
100,3,2,1,1,1,1.0,2.0,2,1,1,1,98,2,3,98,3,3,3,98,3,2,1,3,3,98,3,1,2,1,2,2,1,1.0,1.0,1.0,2.75,2,2,24.0,1.0,2,2.0,2.0,1,3.0,1.0,5.0
187,3,2,1,2,1,1.0,97.0,2,2,2,1,2,1,2,4,2,1,4,3,3,2,3,4,3,4,2,98,1,2,3,1,1,1.0,99.0,2.0,1.8,1,99,21.0,1.0,1,2.0,1.0,5,3.0,1.0,1.0
14,4,4,2,2,2,2.0,2.0,2,2,1,1,2,2,3,1,2,1,3,1,3,4,2,2,2,2,2,1,2,1,1,2,1,1.0,1.0,1.0,2.8,2,2,52.0,3.0,2,2.0,2.0,17,3.0,4.0,4.0
158,3,2,1,2,1,1.0,1.0,1,1,1,1,2,2,2,2,2,2,3,4,2,1,3,2,3,1,2,2,1,3,3,98,1,1.0,1.0,2.0,2.8,2,3,35.0,2.0,1,3.0,1.0,6,3.0,2.0,2.0
12,3,1,1,2,1,1.0,2.0,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,3,1,1,1.0,2.0,1.0,3.6,3,1,30.0,2.0,2,2.0,1.0,15,1.0,4.0,4.0
64,4,4,1,1,2,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,40.0,2.0,2,1.0,1.0,5,,1.0,2.0
154,2,2,1,2,1,1.0,2.0,1,1,1,1,2,2,2,2,2,3,3,3,1,2,3,2,2,2,2,2,1,3,3,2,1,1.0,1.0,1.0,2.8,2,3,38.0,2.0,1,2.0,1.0,16,2.0,3.0,6.0
76,3,3,1,2,1,1.0,97.0,2,2,2,2,2,1,98,2,2,2,3,3,2,2,98,98,2,2,1,1,1,2,3,1,1,3.0,5.0,4.0,3.0,2,1,54.0,3.0,1,2.0,1.0,14,1.0,3.0,1.0
51,2,2,1,1,1,1.0,1.0,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,3,1,1,1.0,1.0,1.0,3.2,2,2,35.0,2.0,2,3.0,1.0,11,2.0,3.0,1.0
71,1,1,1,1,1,1.0,1.0,1,2,2,1,1,1,2,2,2,3,2,3,2,2,2,3,2,3,1,1,1,3,3,3,1,5.0,4.0,2.0,2.8,2,1,24.0,1.0,1,2.0,2.0,14,2.0,3.0,1.0
130,2,2,1,2,98,1.0,1.0,2,1,2,2,2,1,2,1,4,2,4,2,2,2,2,2,2,2,1,1,1,98,5,2,1,1.0,5.0,2.0,3.2,2,1,50.0,3.0,1,3.0,2.0,15,3.0,4.0,3.0
166,2,1,1,1,2,2.0,1.0,2,1,1,1,2,2,3,2,2,3,3,4,2,2,2,3,2,3,2,2,1,2,1,2,1,1.0,2.0,1.0,2.8,2,3,28.0,1.0,2,2.0,1.0,16,3.0,4.0,4.0
29,3,3,1,2,1,1.0,1.0,2,1,2,1,2,1,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,2,3,2,1,2.0,2.0,2.0,3.4,2,2,39.0,2.0,1,2.0,1.0,10,2.0,4.0,1.0
60,2,2,1,1,1,97.0,97.0,2,2,1,1,98,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,1,3,3,1,1,1.0,2.0,2.0,3.2,2,2,20.0,1.0,1,1.0,1.0,1,3.0,1.0,2.0
121,2,1,1,2,2,2.0,2.0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,3,1,1,1.0,4.0,2.0,3.8,3,2,64.0,3.0,1,2.0,1.0,15,2.0,4.0,6.0
75,2,1,1,98,2,1.0,97.0,1,2,1,1,1,1,2,2,2,1,2,98,2,2,3,2,3,3,2,98,1,1,3,2,1,1.0,99.0,3.0,2.6,2,99,18.0,1.0,2,1.0,1.0,14,3.0,2.0,6.0
89,3,1,1,1,1,2.0,98.0,2,1,1,2,2,1,4,2,1,2,2,2,1,1,2,1,3,2,1,1,98,1,1,2,1,3.0,4.0,1.0,3.2,2,1,39.0,2.0,2,2.0,1.0,17,1.0,4.0,1.0
40,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,2,16.0,1.0,1,2.0,1.0,5,3.0,2.0,6.0
143,2,2,1,2,1,1.0,1.0,2,1,98,1,2,1,2,2,2,1,3,3,2,2,2,98,3,3,2,98,1,2,3,2,1,3.0,3.0,3.0,2.75,2,99,21.0,1.0,1,2.0,2.0,15,1.0,4.0,3.0
154,2,1,1,2,1,1.0,97.0,98,98,1,98,98,99,3,99,99,4,99,99,99,99,4,4,99,99,98,2,98,3,97,98,1,99.0,99.0,99.0,0.0,99,99,50.0,3.0,1,2.0,1.0,16,2.0,3.0,6.0
39,3,2,1,2,2,97.0,97.0,2,1,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,2,2,1,1,1,3,2,1,1.0,1.0,1.0,2.2,1,2,80.0,3.0,1,1.0,2.0,13,3.0,2.0,6.0
28,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,3,3,3,2,3,3,3,2,2,2,2,2,1,1,1,1,3,2,1,3.0,3.0,3.0,2.8,2,1,35.0,2.0,2,3.0,2.0,11,1.0,4.0,1.0
53,98,2,98,98,98,97.0,97.0,2,2,1,1,98,1,3,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,3,98,1,1.0,1.0,1.0,0.0,99,99,15.0,1.0,2,1.0,1.0,11,2.0,2.0,3.0
77,2,1,1,2,1,1.0,97.0,2,2,2,2,98,1,2,2,2,2,98,3,2,2,2,2,98,98,1,1,1,1,1,2,1,1.0,1.0,1.0,3.0,2,1,15.0,1.0,2,1.0,1.0,14,1.0,2.0,6.0
24,4,3,1,2,2,97.0,97.0,2,2,2,2,2,1,4,2,4,2,3,3,2,2,2,3,3,3,2,98,1,3,3,1,1,1.0,1.0,1.0,2.6,2,99,49.0,2.0,2,1.0,2.0,16,3.0,4.0,4.0
185,3,2,1,2,1,1.0,2.0,2,2,1,1,2,1,2,2,2,1,2,3,3,2,2,1,1,1,1,1,1,2,1,1,1,2.0,99.0,3.0,3.4,2,1,20.0,1.0,2,2.0,1.0,9,2.0,1.0,6.0
13,3,2,1,2,1,2.0,97.0,2,1,1,1,2,2,4,3,3,3,4,4,3,3,3,4,4,4,3,2,2,2,97,3,1,3.0,3.0,3.0,1.6,1,4,37.0,2.0,2,2.0,1.0,17,3.0,4.0,1.0
65,4,4,1,1,1,2.0,2.0,2,2,2,2,98,1,2,98,98,1,4,3,98,98,98,98,98,98,98,98,98,3,3,98,1,1.0,99.0,99.0,0.0,99,99,28.0,1.0,1,1.0,2.0,1,1.0,1.0,1.0
150,3,1,1,2,1,1.0,97.0,2,2,2,2,98,1,2,2,2,2,3,4,3,3,3,2,3,3,1,1,1,1,3,2,1,2.0,3.0,2.0,2.4,1,1,19.0,1.0,1,2.0,1.0,1,1.0,3.0,1.0
17,3,2,1,2,1,1.0,2.0,2,2,2,2,2,2,2,1,2,1,2,4,1,1,1,2,2,2,1,1,1,2,3,1,1,1.0,1.0,1.0,3.6,3,1,55.0,3.0,1,2.0,1.0,16,2.0,4.0,4.0
116,3,4,1,1,1,1.0,97.0,2,2,1,1,98,1,3,98,3,3,98,2,2,1,1,1,3,3,98,1,2,1,3,3,1,2.0,1.0,2.0,3.5,2,99,26.0,1.0,2,1.0,2.0,6,3.0,2.0,1.0
68,2,2,1,2,1,1.0,1.0,2,2,1,1,2,1,2,2,3,2,4,2,1,1,2,2,3,2,2,1,1,3,3,2,1,1.0,3.0,2.0,3.0,2,2,22.0,1.0,1,2.0,1.0,10,1.0,4.0,6.0
5,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,3,2,2,2,3,2,2,98,3,98,2,98,2,1,1,1,3,1,1,1.0,1.0,4.0,2.6666666666666696,2,2,23.0,1.0,2,2.0,2.0,13,3.0,4.0,6.0
2,4,4,98,98,97,97.0,97.0,2,2,2,2,1,2,1,98,99,3,1,4,98,98,98,98,98,98,3,2,98,98,3,2,1,1.0,1.0,1.0,0.0,99,4,52.0,3.0,1,1.0,2.0,3,3.0,2.0,6.0
47,2,1,1,2,1,1.0,1.0,2,1,1,1,1,1,4,1,3,1,2,2,1,2,2,2,3,2,2,1,1,2,3,1,1,1.0,1.0,1.0,3.0,2,2,23.0,1.0,2,3.0,2.0,18,3.0,4.0,1.0
129,3,2,1,1,1,2.0,2.0,2,2,1,1,1,1,1,2,3,2,2,4,2,2,2,2,3,2,2,2,1,1,3,2,1,1.0,1.0,1.0,2.8,2,3,40.0,2.0,1,2.0,1.0,6,3.0,2.0,2.0
16,2,2,1,2,1,1.0,97.0,2,2,2,2,1,1,2,1,4,2,3,3,3,3,2,3,2,2,3,2,1,2,3,2,1,4.0,5.0,1.0,2.8,2,4,18.0,1.0,2,2.0,2.0,17,3.0,4.0,4.0
41,2,3,1,1,1,1.0,2.0,1,1,1,1,1,1,1,1,2,1,3,4,1,1,2,2,2,1,3,1,1,1,3,2,1,1.0,1.0,1.0,3.4,2,2,18.0,1.0,2,1.0,1.0,1,3.0,1.0,5.0
30,3,3,1,2,1,1.0,97.0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2.0,2.0,2.0,4.0,3,1,24.0,1.0,2,2.0,1.0,10,2.0,3.0,6.0
60,2,1,1,1,1,1.0,97.0,1,2,1,1,1,1,3,1,3,2,2,4,1,2,2,2,2,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,22.0,1.0,1,2.0,1.0,1,3.0,1.0,1.0
198,2,1,1,1,1,1.0,97.0,1,1,1,2,1,1,2,1,1,2,2,4,1,1,1,3,3,2,3,2,1,1,3,1,1,1.0,1.0,1.0,3.2,2,4,23.0,1.0,1,1.0,1.0,0,3.0,2.0,6.0
76,2,2,1,2,1,1.0,1.0,2,2,2,1,1,1,2,3,3,3,2,4,2,2,2,2,1,2,2,1,1,2,3,2,1,2.0,2.0,2.0,3.0,2,2,43.0,2.0,2,3.0,2.0,14,1.0,3.0,1.0
100,2,4,1,98,1,1.0,98.0,2,2,1,2,1,98,3,98,98,98,98,98,3,98,98,98,98,98,3,98,1,98,3,1,1,1.0,99.0,1.0,0.0,99,99,16.0,1.0,2,1.0,1.0,1,,1.0,4.0
191,2,1,2,98,1,1.0,1.0,1,1,1,1,98,1,2,2,2,2,2,98,2,2,2,2,2,2,1,1,1,2,1,2,1,1.0,1.0,1.0,3.0,2,1,34.0,2.0,2,2.0,2.0,9,2.0,3.0,1.0
17,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,1,2,98,1,1,1,2,3,1,1,1.0,1.0,1.0,3.8,3,1,23.0,1.0,1,2.0,1.0,16,3.0,4.0,6.0
63,3,3,1,2,1,2.0,2.0,2,2,1,1,1,2,1,1,3,3,3,3,1,3,1,3,1,1,2,1,1,1,3,98,1,1.0,1.0,4.0,3.2,2,2,22.0,1.0,1,1.0,1.0,1,3.0,1.0,6.0
134,2,2,1,2,1,2.0,2.0,1,1,1,1,1,1,3,2,2,1,1,1,2,3,1,3,1,1,3,1,1,1,3,2,1,2.0,2.0,2.0,3.0,2,2,36.0,2.0,1,1.0,1.0,5,3.0,2.0,5.0
49,2,3,1,2,1,1.0,2.0,2,2,2,2,2,1,1,4,2,1,98,4,1,2,98,98,98,98,3,2,2,98,3,3,1,1.0,1.0,99.0,0.0,99,4,22.0,1.0,2,1.0,2.0,12,2.0,2.0,6.0
134,3,3,1,2,1,2.0,2.0,2,2,2,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,1,1,1,3,1,1.0,1.0,1.0,3.2,2,2,22.0,1.0,1,1.0,1.0,5,3.0,2.0,6.0
173,2,2,1,1,1,1.0,97.0,2,1,1,1,2,98,2,2,4,2,3,4,2,2,2,2,2,3,3,98,2,2,3,2,1,3.0,3.0,3.0,3.0,2,99,70.0,3.0,2,2.0,2.0,16,2.0,3.0,6.0
63,3,3,1,1,1,1.0,2.0,1,2,1,1,2,1,3,2,1,2,3,4,3,3,2,98,1,3,2,1,1,1,1,2,1,2.0,2.0,4.0,3.0,2,2,32.0,2.0,2,,1.0,1,2.0,1.0,3.0
104,2,1,1,2,1,2.0,2.0,2,2,1,2,2,2,4,4,4,4,4,4,4,2,2,2,2,2,3,2,2,2,3,2,1,1.0,4.0,4.0,2.6,2,4,43.0,2.0,1,3.0,2.0,8,1.0,4.0,1.0
187,2,2,1,2,2,1.0,2.0,2,1,1,1,2,2,3,3,2,2,2,2,3,3,4,4,2,3,2,2,2,1,3,3,1,1.0,5.0,3.0,1.8,1,3,22.0,1.0,2,2.0,2.0,5,3.0,1.0,1.0
130,2,2,2,2,1,1.0,2.0,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,1,1.0,4.0,3.0,3.2,2,4,27.0,1.0,1,3.0,1.0,15,2.0,4.0,1.0
79,2,2,1,2,1,1.0,2.0,1,1,1,1,98,2,3,3,3,3,3,3,3,3,98,98,3,4,2,1,1,1,3,98,1,1.0,5.0,4.0,2.0,1,2,16.0,1.0,2,2.0,2.0,2,2.0,2.0,6.0
140,4,4,98,98,1,97.0,97.0,2,2,1,1,1,2,2,2,1,1,1,2,98,98,3,98,98,98,98,98,98,98,3,2,1,1.0,1.0,1.0,0.0,99,99,15.0,1.0,2,1.0,1.0,5,2.0,1.0,1.0
12,2,1,1,2,1,1.0,1.0,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,2,60.0,3.0,1,3.0,2.0,15,1.0,4.0,2.0
30,3,3,1,2,1,1.0,1.0,2,2,1,1,1,98,2,2,2,1,2,2,2,2,2,2,98,98,1,1,1,1,4,2,1,2.0,1.0,1.0,3.0,2,1,21.0,1.0,1,3.0,1.0,10,2.0,3.0,2.0
166,3,2,1,1,1,2.0,1.0,1,2,1,1,1,1,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,2,3,2,1,1.0,2.0,3.0,3.2,2,1,21.0,1.0,2,2.0,1.0,16,2.0,4.0,6.0
16,3,2,1,2,1,1.0,1.0,2,2,1,2,98,2,1,1,4,1,2,1,1,1,1,4,2,4,2,1,1,2,3,1,1,1.0,3.0,3.0,3.2,2,2,28.0,1.0,2,3.0,2.0,17,2.0,4.0,1.0
45,3,2,98,2,2,97.0,97.0,2,2,2,2,98,2,1,2,2,2,4,1,99,98,98,98,98,98,3,1,1,3,5,98,1,1.0,1.0,99.0,0.0,99,2,36.0,2.0,1,1.0,1.0,4,3.0,3.0,4.0
186,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,2,3,3,3,1,3,2,3,98,3,3,4,1,1,1,1,3,2,1,1.0,2.0,2.0,2.0,1,1,24.0,1.0,2,2.0,1.0,5,2.0,1.0,4.0
28,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,2,3,3,2,3,3,2,3,3,3,3,3,2,1,1,2,3,3,1,2.0,2.0,2.0,2.0,1,2,22.0,1.0,2,3.0,2.0,11,2.0,4.0,6.0
111,1,1,1,2,1,1.0,1.0,1,1,1,1,2,2,2,1,2,3,2,98,1,1,1,2,1,1,1,1,1,1,3,2,1,1.0,1.0,1.0,3.8,3,1,24.0,1.0,1,3.0,2.0,16,3.0,4.0,1.0
31,2,2,1,98,1,1.0,2.0,2,98,1,1,98,1,4,2,2,2,2,98,98,2,98,98,98,98,2,1,1,1,4,2,1,1.0,1.0,1.0,0.0,99,2,38.0,2.0,2,2.0,1.0,12,1.0,2.0,6.0
144,2,1,1,2,1,1.0,2.0,1,1,1,1,98,2,1,2,2,3,4,4,1,2,1,4,3,2,3,2,1,2,97,3,1,4.0,4.0,4.0,2.6,2,4,31.0,2.0,2,3.0,1.0,17,1.0,4.0,1.0
35,2,2,1,2,1,1.0,1.0,2,2,1,1,1,1,2,3,1,2,2,2,1,1,3,3,2,1,1,1,1,1,1,2,1,1.0,1.0,1.0,2.6,2,1,28.0,1.0,1,2.0,2.0,5,3.0,2.0,1.0
84,3,2,1,1,1,97.0,97.0,2,1,1,1,1,2,2,2,2,2,4,2,1,3,98,98,98,98,1,1,1,1,3,98,1,1.0,1.0,1.0,0.0,99,1,35.0,2.0,1,1.0,2.0,3,3.0,3.0,4.0
16,2,2,1,1,1,1.0,2.0,1,2,1,1,1,1,1,1,2,1,2,3,1,1,98,98,98,98,3,1,1,98,3,1,1,1.0,3.0,3.0,0.0,99,2,70.0,3.0,2,3.0,2.0,17,2.0,4.0,6.0
19,2,1,1,2,1,1.0,2.0,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,1,1,98,3,2,1,1.0,1.0,1.0,2.8,2,1,23.0,1.0,2,2.0,1.0,14,2.0,4.0,2.0
79,2,2,1,2,1,1.0,97.0,1,1,1,1,2,1,2,3,3,3,3,4,1,98,98,98,2,3,1,1,1,1,3,3,1,1.0,3.0,1.0,0.0,99,1,17.0,1.0,2,2.0,2.0,2,2.0,2.0,3.0
84,3,3,1,1,1,97.0,97.0,1,1,1,1,2,2,2,3,1,2,2,3,3,2,3,2,2,2,3,2,1,2,1,2,1,1.0,1.0,1.0,2.6,2,4,30.0,2.0,2,1.0,2.0,3,2.0,3.0,1.0
22,2,1,1,2,1,97.0,97.0,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,15.0,1.0,1,1.0,1.0,14,1.0,3.0,6.0
191,2,1,1,1,1,1.0,2.0,2,1,1,1,98,1,1,1,1,1,1,1,1,2,1,98,1,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.75,3,1,60.0,3.0,2,2.0,1.0,9,1.0,3.0,6.0
60,4,1,98,98,1,97.0,97.0,2,2,1,1,1,1,1,1,98,1,1,4,1,1,2,1,2,2,1,1,1,3,3,2,1,1.0,1.0,1.0,3.6,3,1,28.0,1.0,2,1.0,1.0,1,3.0,1.0,2.0
128,2,2,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,2,2,2,2,2,1,3,2,2,2,3,2,1,1,2,2,1,1.0,1.0,1.0,2.8,2,4,28.0,1.0,1,2.0,2.0,6,2.0,1.0,1.0
140,2,2,1,1,1,1.0,2.0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,3,1,1,1.0,1.0,1.0,2.8,2,2,15.0,1.0,1,2.0,1.0,5,3.0,1.0,6.0
30,3,3,1,2,1,1.0,97.0,1,1,1,1,1,1,2,2,98,2,98,2,2,2,2,2,3,3,1,1,1,1,3,2,1,1.0,1.0,1.0,2.8,2,1,20.0,1.0,2,2.0,1.0,10,3.0,3.0,1.0
183,3,1,1,2,1,1.0,97.0,2,2,1,1,1,1,3,98,2,2,3,4,98,3,3,4,4,4,1,1,1,2,3,2,1,1.0,1.0,1.0,1.5,1,1,21.0,1.0,2,2.0,1.0,4,2.0,2.0,4.0
21,2,2,1,2,98,1.0,97.0,2,1,1,1,98,1,2,1,2,1,2,3,1,1,1,2,1,98,1,1,98,2,3,2,1,1.0,99.0,1.0,3.8,3,1,32.0,2.0,2,2.0,2.0,14,3.0,4.0,1.0
20,4,1,1,2,2,97.0,97.0,2,2,2,2,2,2,3,3,4,2,4,4,2,2,4,4,3,4,3,2,1,2,3,2,1,1.0,3.0,3.0,1.8,1,4,49.0,2.0,1,1.0,1.0,14,3.0,4.0,1.0
17,2,2,1,2,1,2.0,97.0,2,2,1,1,2,1,1,1,2,1,3,3,2,2,3,3,2,3,1,1,1,1,3,2,1,2.0,2.0,1.0,2.8,2,1,31.0,2.0,2,2.0,2.0,16,2.0,4.0,1.0
36,2,2,1,2,1,1.0,2.0,1,1,1,2,1,1,2,3,2,2,3,3,2,2,2,2,2,2,2,1,1,1,3,2,1,1.0,1.0,5.0,2.8,2,2,21.0,1.0,1,3.0,1.0,1,1.0,2.0,1.0
34,2,2,1,1,1,1.0,2.0,2,2,1,1,1,2,2,2,3,3,2,2,1,2,3,3,3,3,2,2,1,2,1,2,1,1.0,4.0,2.0,2.4,1,3,33.0,2.0,1,2.0,1.0,6,2.0,3.0,1.0
30,3,3,1,2,1,1.0,97.0,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,3,1,1,1,1,3,2,1,2.0,2.0,2.0,3.2,2,1,17.0,1.0,2,1.0,1.0,10,1.0,3.0,6.0
22,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,4,3,4,3,2,1,3,3,2,1,3.0,3.0,3.0,2.4,1,4,56.0,3.0,1,2.0,1.0,14,3.0,3.0,6.0
28,4,4,1,2,1,1.0,97.0,2,1,1,1,2,1,2,98,3,2,2,2,2,2,2,3,2,98,3,1,1,2,3,2,1,2.0,1.0,1.0,2.75,2,2,64.0,3.0,1,1.0,2.0,11,3.0,4.0,6.0
154,4,2,2,2,1,1.0,97.0,2,2,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,2,2,1,1,97,3,1,3.0,3.0,3.0,1.8,1,3,30.0,2.0,1,2.0,2.0,16,2.0,3.0,2.0
60,4,2,1,2,2,2.0,2.0,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,4.0,4.0,3,1,20.0,1.0,2,1.0,1.0,1,2.0,1.0,3.0
13,3,1,1,2,1,1.0,2.0,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,3,3,3,1,1,1,1,3,1,1,1.0,1.0,1.0,2.6,2,1,48.0,2.0,2,2.0,2.0,17,1.0,4.0,1.0
103,2,3,1,2,1,1.0,1.0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,5,3,1,2.0,2.0,1.0,2.0,1,2,26.0,1.0,1,2.0,1.0,2,2.0,1.0,5.0
68,2,1,1,2,1,1.0,1.0,2,2,1,1,1,99,2,2,3,2,2,2,2,2,2,3,3,98,1,1,1,3,3,2,1,2.0,2.0,3.0,2.6,2,1,45.0,2.0,1,3.0,2.0,10,2.0,4.0,2.0
153,2,2,1,2,1,1.0,2.0,2,2,2,2,1,1,1,1,2,1,2,3,2,1,2,2,1,3,3,2,1,1,3,1,1,1.0,1.0,1.0,3.6,3,4,38.0,2.0,2,2.0,1.0,10,2.0,2.0,6.0
119,2,1,1,2,98,98.0,1.0,1,1,1,1,1,1,2,2,3,98,98,98,2,2,2,98,2,98,1,1,1,2,1,2,1,3.0,3.0,3.0,3.0,2,1,34.0,2.0,1,3.0,1.0,15,2.0,4.0,3.0
184,2,2,1,2,1,1.0,97.0,2,1,1,1,2,1,2,1,2,1,3,4,2,2,2,2,2,3,1,1,1,2,3,2,1,2.0,2.0,2.0,3.2,2,1,24.0,1.0,1,2.0,1.0,17,2.0,4.0,5.0
77,4,2,1,1,1,1.0,1.0,2,1,2,2,2,2,3,98,1,3,3,2,2,2,4,4,4,4,98,2,98,98,1,4,1,2.0,4.0,3.0,1.5,1,99,46.0,2.0,2,2.0,2.0,14,,2.0,3.0
14,2,1,1,2,1,1.0,2.0,1,1,1,2,2,1,2,1,4,1,2,3,2,2,1,2,1,1,1,2,1,1,3,2,1,2.0,2.0,2.0,3.6,3,3,30.0,2.0,1,2.0,2.0,17,2.0,4.0,2.0
78,3,3,1,2,1,1.0,2.0,1,1,1,1,1,1,4,3,3,3,4,3,2,3,4,98,4,98,1,1,1,1,3,3,1,2.0,2.0,2.0,1.5,1,1,25.0,1.0,2,2.0,1.0,5,2.0,1.0,1.0
13,3,1,1,2,1,1.0,2.0,2,1,1,2,2,1,1,1,3,1,3,4,1,1,1,1,1,2,1,1,1,2,3,1,1,1.0,1.0,1.0,4.0,3,1,47.0,2.0,2,3.0,2.0,17,3.0,4.0,5.0
43,2,2,1,2,1,1.0,2.0,2,2,1,1,98,2,1,3,3,3,98,3,2,2,3,3,3,3,3,2,1,2,3,2,1,1.0,1.0,1.0,2.2,1,4,16.0,1.0,2,2.0,1.0,1,3.0,1.0,5.0
40,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,3,2,1,1.0,99.0,1.0,3.2,2,1,31.0,2.0,1,2.0,2.0,5,3.0,2.0,1.0
